ECG,EDA,Photosensor,RSP
-0.007171631,13.95507694,5,0.762878418
-0.004196167,13.95599246,5,0.76260376
-0.006668091,13.95370365,5,0.762695313
-0.00491333,13.95339847,5,0.762634277
-0.003601074,13.95583988,5,0.762695313
0.001831055,13.95477176,5,0.762817383
0.000213623,13.95400882,5,0.762664795
0.002105713,13.954314,5,0.763092041
0.001907349,13.95614505,5,0.762481689
0.001739502,13.954314,5,0.762878418
0.001831055,13.954314,5,0.762420654
0.003067017,13.95492435,5,0.762634277
0.005462646,13.95019413,5,0.762695313
0.007843018,13.94348026,5,0.762664795
0.002822876,13.94409061,5,0.762756348
0.013290405,13.94393802,5,0.762817383
0.017486572,13.94409061,5,0.762939453
0.023727417,13.94332767,5,0.762481689
0.024856567,13.9442432,5,0.762969971
0.038208008,13.94286991,5,0.762878418
0.037475586,13.94348026,5,0.762786865
0.018386841,13.94363285,5,0.762695313
0.002090454,13.94225955,5,0.762664795
0.000274658,13.94271732,5,0.762634277
-0.002502441,13.9442432,5,0.762512207
-0.003173828,13.94363285,5,0.762634277
-0.00819397,13.94317508,5,0.762817383
-0.0078125,13.94409061,5,0.762817383
-0.013641357,13.94317508,5,0.7628479
-0.042526245,13.94363285,5,0.76260376
-0.024414063,13.94317508,5,0.762939453
0.1355896,13.94302249,5,0.763000488
0.410171509,13.94363285,5,0.762939453
0.617218018,13.94363285,5,0.762939453
0.254974365,13.94302249,5,0.762817383
-0.240859985,13.94378543,5,0.762817383
-0.405593872,13.94317508,5,0.765045166
-0.31552124,13.94271732,5,0.765045166
-0.157867432,13.94302249,5,0.765014648
-0.040847778,13.94317508,5,0.765075684
0.001327515,13.94363285,5,0.765167236
0.015579224,13.94317508,5,0.765472412
0.02293396,13.94302249,5,0.765319824
0.026657104,13.94332767,5,0.765136719
0.027999878,13.9442432,5,0.765258789
0.032943726,13.94409061,5,0.765167236
0.035842896,13.94271732,5,0.765167236
0.042053223,13.94378543,5,0.765319824
0.045211792,13.94363285,5,0.765014648
0.054611206,13.94439579,5,0.765289307
0.060348511,13.94332767,5,0.766876221
0.069229126,13.9442432,5,0.767700195
0.072265625,13.94348026,5,0.767883301
0.088256836,13.94439579,5,0.768280029
0.09967041,13.94348026,5,0.770263672
0.108718872,13.94393802,5,0.770172119
0.114944458,13.94317508,5,0.772583008
0.122589111,13.94241214,5,0.773345947
0.112167358,13.94378543,5,0.775054932
0.083374023,13.94241214,5,0.776855469
0.024734497,13.94363285,5,0.778259277
-0.043304443,13.94317508,5,0.779876709
-0.106994629,13.94241214,5,0.782348633
-0.147750854,13.94332767,5,0.78414917
-0.172363281,13.94348026,5,0.786102295
-0.175994873,13.94409061,5,0.788330078
-0.175842285,13.94439579,5,0.79019165
-0.163909912,13.94317508,5,0.792602539
-0.151031494,13.94363285,5,0.795227051
-0.134338379,13.94393802,5,0.79788208
-0.119888306,13.94378543,5,0.800689697
-0.100418091,13.94302249,5,0.803649902
-0.087738037,13.94302249,5,0.80758667
-0.075531006,13.94378543,5,0.811126709
-0.066772461,13.94393802,5,0.815307617
-0.054870605,13.94348026,5,0.819885254
-0.050643921,13.94378543,5,0.824707031
-0.044143677,13.9442432,5,0.829803467
-0.038269043,13.94241214,5,0.835113525
-0.028747559,13.94180179,5,0.840789795
-0.027679443,13.94348026,5,0.846954346
-0.023468018,13.93325687,5,0.852905273
-0.022628784,13.93005252,5,0.859436035
-0.020767212,13.93051029,5,0.866088867
-0.019866943,13.93127323,5,0.872955322
-0.016464233,13.92928958,5,0.879821777
-0.019973755,13.93096805,5,0.88671875
-0.017913818,13.93142581,5,0.894592285
-0.01663208,13.93020511,5,0.901977539
-0.015090942,13.9303577,5,0.909606934
-0.016082764,13.92989994,5,0.918029785
-0.007507324,13.93112064,5,0.926177979
-0.005935669,13.93020511,5,0.934173584
-0.004989624,13.93127323,5,0.942993164
-0.007659912,13.93066288,5,0.951721191
-0.003067017,13.93081546,5,0.960510254
-0.003829956,13.93081546,5,0.969818115
-0.000900269,13.92928958,5,0.979156494
-0.00062561,13.93127323,5,0.988555908
0.006225586,13.92989994,5,0.998199463
-6.10352E-05,13.93066288,5,1.00793457
4.57764E-05,13.9315784,5,1.017242432
0.002380371,13.9303577,5,1.027252197
0.005142212,13.93096805,5,1.037200928
0.00932312,13.93218875,5,1.046569824
0.022354126,13.93066288,5,1.056243896
0.032943726,13.93066288,5,1.065887451
0.03012085,13.93066288,5,1.075408936
0.006744385,13.93020511,5,1.085357666
-0.004302979,13.93096805,5,1.09475708
-0.009872437,13.93066288,5,1.104095459
-0.00920105,13.93096805,5,1.113525391
-0.008117676,13.93096805,5,1.12286377
-0.002731323,13.92974735,5,1.131896973
-0.004806519,13.93112064,5,1.14074707
-0.012298584,13.92974735,5,1.14956665
-0.050918579,13.9303577,5,1.158172607
0.000732422,13.93081546,5,1.166625977
0.205627441,13.93112064,5,1.174804688
0.503051758,13.92974735,5,1.183197021
0.61946106,13.93096805,5,1.190917969
0.134979248,13.93127323,5,1.198760986
-0.324295044,13.92944217,5,1.206359863
-0.40625,13.9303577,5,1.2137146
-0.31149292,13.93051029,5,1.221038818
-0.169235229,13.93096805,5,1.228393555
-0.05847168,13.93066288,5,1.235351563
0.001754761,13.93005252,5,1.241821289
0.014678955,13.93005252,5,1.248535156
0.024887085,13.9315784,5,1.255126953
0.031585693,13.93005252,5,1.261077881
0.039306641,13.9315784,5,1.267120361
0.0418396,13.93081546,5,1.272735596
0.045974731,13.9315784,5,1.277801514
0.051315308,13.93066288,5,1.282806396
0.059371948,13.93051029,5,1.287872314
0.065292358,13.93142581,5,1.29196167
0.070449829,13.93020511,5,1.29598999
0.07875061,13.93096805,5,1.300628662
0.090240479,13.93096805,5,1.30368042
0.096817017,13.93005252,5,1.306884766
0.114608765,13.9303577,5,1.310089111
0.122085571,13.92974735,5,1.312591553
0.133621216,13.93081546,5,1.314849854
0.129959106,13.92593265,5,1.316864014
0.115982056,13.91830326,5,1.319000244
0.07472229,13.91830326,5,1.320281982
0.010955811,13.91937137,5,1.32119751
-0.059555054,13.91891361,5,1.322235107
-0.10786438,13.91860843,5,1.323730469
-0.147674561,13.91921878,5,1.323730469
-0.166091919,13.91815067,5,1.323608398
-0.176223755,13.91921878,5,1.323608398
-0.169769287,13.91967655,5,1.323547363
-0.160186768,13.9190662,5,1.323516846
-0.141647339,13.91967655,5,1.321472168
-0.132263184,13.91860843,5,1.321502686
-0.113098145,13.91921878,5,1.319458008
-0.097488403,13.91937137,5,1.317840576
-0.087753296,13.91937137,5,1.316253662
-0.075256348,13.91799808,5,1.314056396
-0.058822632,13.91952396,5,1.311828613
-0.055633545,13.91830326,5,1.308868408
-0.044616699,13.91921878,5,1.305999756
-0.040008545,13.91876102,5,1.303253174
-0.033706665,13.9190662,5,1.300231934
-0.02911377,13.9190662,5,1.296875
-0.024810791,13.91967655,5,1.293457031
-0.031539917,13.91860843,5,1.290283203
-0.026351929,13.91876102,5,1.287384033
-0.02571106,13.91891361,5,1.283660889
-0.021392822,13.91937137,5,1.280426025
-0.014511108,13.91937137,5,1.277038574
-0.012420654,13.91891361,5,1.273376465
-0.019638062,13.9190662,5,1.270233154
-0.019226074,13.91921878,5,1.266143799
-0.016891479,13.91921878,5,1.262939453
-0.009490967,13.91952396,5,1.258850098
-0.009750366,13.91784549,5,1.254547119
-0.005722046,13.91921878,5,1.250823975
-0.006515503,13.91952396,5,1.246337891
-0.004135132,13.91784549,5,1.241577148
-0.002288818,13.9202869,5,1.237579346
0.003982544,13.91921878,5,1.232452393
-0.001312256,13.91815067,5,1.22744751
0.003158569,13.9190662,5,1.222595215
0.006637573,13.91738773,5,1.217559814
0.009384155,13.90594364,5,1.21206665
0.008926392,13.90563846,5,1.206604004
0.020217896,13.9064014,5,1.201538086
0.029891968,13.90624881,5,1.195678711
0.022857666,13.90579105,5,1.190185547
0.000579834,13.90655399,5,1.184509277
-0.006515503,13.90685916,5,1.179199219
-0.011917114,13.90594364,5,1.173583984
-0.009155273,13.90701175,5,1.168121338
-0.011123657,13.90716434,5,1.162475586
-0.010070801,13.9064014,5,1.157196045
-0.011550903,13.90716434,5,1.152069092
-0.025299072,13.90685916,5,1.147064209
-0.055892944,13.90609622,5,1.141693115
0.030090332,13.90624881,5,1.136505127
0.265594482,13.90701175,5,1.132141113
0.559509277,13.90685916,5,1.12713623
0.528579712,13.90716434,5,1.122192383
-0.006362915,13.90594364,5,1.117126465
-0.373794556,13.9064014,5,1.112609863
-0.402496338,13.9076221,5,1.107971191
-0.290130615,13.90548587,5,1.103485107
-0.145523071,13.90624881,5,1.098968506
-0.039886475,13.90609622,5,1.095306396
0.009063721,13.90594364,5,1.091003418
0.021759033,13.90609622,5,1.08770752
0.029785156,13.9064014,5,1.083984375
0.031768799,13.9064014,5,1.081207275
0.035644531,13.90579105,5,1.078430176
0.038803101,13.90746952,5,1.075683594
0.045166016,13.90594364,5,1.073547363
0.046905518,13.90594364,5,1.072174072
0.052780151,13.90655399,5,1.07043457
0.060470581,13.90701175,5,1.070159912
0.072280884,13.90609622,5,1.0703125
0.077880859,13.9064014,5,1.070465088
0.088592529,13.90624881,5,1.070251465
0.098922729,13.90609622,5,1.070465088
0.112213135,13.90701175,5,1.072540283
0.117523193,13.90731693,5,1.073364258
0.120956421,13.90548587,5,1.0753479
0.117660522,13.90426517,5,1.077392578
0.097579956,13.9064014,5,1.078826904
0.044403076,13.89572025,5,1.08013916
-0.016204834,13.89404178,5,1.082672119
-0.078414917,13.89434696,5,1.083740234
-0.12677002,13.89343143,5,1.085296631
-0.159332275,13.89465213,5,1.086303711
-0.171707153,13.89358402,5,1.087554932
-0.17074585,13.89495731,5,1.087219238
-0.159057617,13.89282108,5,1.088928223
-0.149093628,13.89312625,5,1.08996582
-0.134414673,13.89373661,5,1.089935303
-0.122589111,13.89434696,5,1.090209961
-0.108169556,13.89465213,5,1.090148926
-0.096389771,13.89373661,5,1.090057373
-0.081741333,13.89434696,5,1.090118408
-0.073547363,13.89495731,5,1.090087891
-0.060943604,13.89572025,5,1.090240479
-0.051712036,13.89434696,5,1.090148926
-0.04385376,13.89358402,5,1.089935303
-0.035247803,13.89388919,5,1.087524414
-0.0259552,13.89343143,5,1.087677002
-0.024551392,13.89358402,5,1.087371826
-0.021453857,13.89419437,5,1.087371826
-0.019577026,13.89404178,5,1.08770752
-0.013793945,13.89434696,5,1.085144043
-0.011947632,13.89480472,5,1.085235596
-0.00831604,13.89541507,5,1.084960938
-0.008560181,13.89343143,5,1.085235596
-0.005950928,13.89343143,5,1.084960938
-0.006072998,13.89449954,5,1.084991455
-0.005126953,13.89388919,5,1.084777832
-0.006011963,13.89465213,5,1.085418701
-0.001724243,13.89373661,5,1.085174561
-0.002441406,13.89358402,5,1.085174561
4.57764E-05,13.89419437,5,1.085357666
0.001586914,13.89297367,5,1.087280273
0.007202148,13.89327884,5,1.087738037
0.002075195,13.89404178,5,1.087585449
0.004837036,13.89373661,5,1.087524414
0.013259888,13.89449954,5,1.08770752
0.017501831,13.89373661,5,1.087524414
0.017715454,13.89465213,5,1.089202881
0.028137207,13.89495731,5,1.089813232
0.035705566,13.89388919,5,1.089935303
0.026382446,13.89465213,5,1.089935303
0.005264282,13.89434696,5,1.090179443
-0.004196167,13.89419437,5,1.092163086
-0.007629395,13.9025867,5,1.092285156
-0.008178711,13.90716434,5,1.092651367
-0.012542725,13.90563846,5,1.092224121
-0.012954712,13.90579105,5,1.094329834
-0.011978149,13.90685916,5,1.095031738
-0.031967163,13.90563846,5,1.09487915
-0.059158325,13.90594364,5,1.095672607
0.038269043,13.90548587,5,1.097442627
0.275894165,13.90930057,5,1.097412109
0.576644897,13.91860843,5,1.098205566
0.518707275,13.91967655,5,1.100250244
-0.038513184,13.91952396,5,1.09967041
-0.387115479,13.91845584,5,1.100738525
-0.387283325,13.92104984,5,1.102233887
-0.248275757,13.93096805,5,1.102386475
-0.100494385,13.92974735,5,1.103546143
-0.013122559,13.93112064,5,1.105010986
0.01600647,13.93615604,5,1.104827881
0.022903442,13.94302249,5,1.104614258
0.031906128,13.94302249,5,1.104614258
0.034713745,13.95065189,5,1.104858398
0.03855896,13.95370365,5,1.104888916
0.040847778,13.95889163,5,1.104888916
0.046157837,13.96758914,5,1.104888916
0.049209595,13.97308231,5,1.105010986
0.055923462,13.97964359,5,1.105072021
0.060928345,13.98681522,5,1.105010986
0.070388794,13.9933765,5,1.104675293
0.078491211,14.00375247,5,1.104644775
0.093154907,14.00817752,5,1.102264404
0.100769043,14.01595951,5,1.102294922
0.109786987,14.02526737,5,1.102478027
0.118484497,14.03304935,5,1.102386475
0.128005981,14.04006839,5,1.100128174
0.119186401,14.05288578,5,1.100006104
0.094268799,14.06112552,5,1.098510742
0.040176392,14.06982303,5,1.097381592
-0.022232056,14.07882572,5,1.095123291
-0.087249756,14.09011722,5,1.093597412
-0.131835938,14.10064579,5,1.091094971
-0.160308838,14.10949588,5,1.088500977
-0.166732788,14.12032962,5,1.085998535
-0.16607666,14.13116336,5,1.08303833
-0.155426025,14.14214969,5,1.080047607
-0.143295288,14.15313602,5,1.07699585
-0.129714966,14.16458011,5,1.073547363
-0.117111206,14.17495609,5,1.070068359
-0.102111816,14.18884159,5,1.06652832
-0.0909729,14.20211673,5,1.063049316
-0.079101563,14.21584964,5,1.059417725
-0.067321777,14.22851444,5,1.055755615
-0.053161621,14.24270511,5,1.051879883
-0.047622681,14.25613285,5,1.048095703
-0.042114258,14.27200199,5,1.044616699
-0.037094116,14.2881763,5,1.040771484
-0.028457642,14.30374027,5,1.037139893
-0.025558472,14.31960941,5,1.033325195
-0.021881104,14.33654666,5,1.029815674
-0.023834229,14.3524158,5,1.026428223
-0.022125244,14.3688953,5,1.023010254
-0.022949219,14.38690067,5,1.019622803
-0.023208618,14.40246463,5,1.016296387
-0.026657104,14.42001224,5,1.012817383
-0.02381897,14.4369495,5,1.010192871
-0.02116394,14.45373416,5,1.00680542
-0.014190674,14.47280765,5,1.003448486
-0.015975952,14.48989749,5,1.000579834
-0.013671875,14.50958133,5,0.997741699
-0.008331299,14.5275867,5,0.994750977
0.013473511,14.54955936,5,0.992126465
0.022720337,14.56588626,5,0.989227295
0.036392212,14.58785892,5,0.986999512
0.044006348,14.60677982,5,0.984008789
0.055114746,14.62539554,5,0.981506348
0.043731689,14.64584232,5,0.978912354
0.014099121,14.66445804,5,0.976257324
-0.015640259,14.68353153,5,0.973724365
-0.028945923,14.70291019,5,0.970794678
-0.032836914,14.72152591,5,0.968231201
-0.032684326,14.7418201,5,0.965332031
-0.031661987,14.75936771,5,0.962219238
-0.028900146,14.77874637,5,0.95892334
-0.028549194,14.79736209,5,0.955841064
-0.050643921,14.81811405,5,0.952819824
-0.064743042,14.83672977,5,0.949249268
0.057342529,14.85534549,5,0.946502686
0.31262207,14.87365604,5,0.943054199
0.598297119,14.8930347,5,0.93951416
0.412612915,14.91287113,5,0.936309814
-0.13684082,14.93057132,5,0.932983398
-0.407440186,14.95071292,5,0.929138184
-0.374130249,14.96887088,5,0.926025391
-0.223403931,14.9888599,5,0.923065186
-0.083190918,15.00472904,5,0.919464111
-0.008010864,15.02624393,5,0.916290283
0.016540527,15.04348636,5,0.913818359
0.024291992,15.0631702,5,0.910522461
0.028137207,15.08163333,5,0.907409668
0.032821655,15.10009647,5,0.904632568
0.039398193,15.11993289,5,0.901672363
0.040634155,15.13900638,5,0.898925781
0.049163818,15.15914798,5,0.896179199
0.05430603,15.179137,5,0.893585205
0.064697266,15.19897342,5,0.890441895
0.068557739,15.21835208,5,0.887664795
0.075622559,15.23544193,5,0.885253906
0.083938599,15.25680423,5,0.883148193
0.099487305,15.27587772,5,0.880523682
0.111236572,15.29556156,5,0.878479004
0.12210083,15.31494022,5,0.876068115
0.131713867,15.33233524,5,0.873687744
0.136398315,15.35308719,5,0.871246338
0.121398926,15.37017704,5,0.869293213
0.090713501,15.38986087,5,0.867218018
0.031402588,15.40801883,5,0.865112305
-0.036209106,15.42816043,5,0.863220215
-0.096908569,15.44570804,5,0.861297607
-0.137054443,15.46554447,5,0.859405518
-0.160110474,15.48187137,5,0.85748291
-0.162872314,15.50262332,5,0.855773926
-0.163467407,15.52032352,5,0.853607178
-0.151855469,15.54015995,5,0.852508545
-0.140716553,15.55786014,5,0.851135254
-0.124191284,15.57815433,5,0.848571777
-0.11050415,15.59448123,5,0.847869873
-0.094787598,15.61477542,5,0.846435547
-0.085678101,15.62957645,5,0.844543457
-0.072677612,15.65017581,5,0.843688965
-0.063476563,15.66726566,5,0.841430664
-0.051742554,15.68618656,5,0.840515137
-0.046020508,15.70220829,5,0.838989258
-0.036758423,15.72112918,5,0.837097168
-0.032440186,15.74020267,5,0.836608887
-0.028396606,15.76034427,5,0.834686279
-0.025299072,15.77453495,5,0.83380127
-0.020370483,15.79498172,5,0.83215332
-0.019332886,15.81222415,5,0.831634521
-0.016311646,15.83236576,5,0.830535889
-0.016189575,15.84854007,5,0.829101563
-0.013183594,15.86929203,5,0.829315186
-0.015716553,15.88653446,5,0.827026367
-0.013580322,15.90667606,5,0.826721191
-0.012832642,15.92300296,5,0.826599121
-0.009887695,15.94253421,5,0.82434082
-0.008651733,15.95977664,5,0.824157715
-0.001785278,15.97900272,5,0.82409668
0.017562866,15.99716068,5,0.823608398
0.028686523,16.01653934,5,0.821838379
0.036071777,16.0334766,5,0.821685791
0.049163818,16.05438114,5,0.822052002
0.054336548,16.07238651,5,0.821899414
0.05027771,16.09191776,5,0.821990967
0.019363403,16.10977054,5,0.820159912
-0.010894775,16.12747074,5,0.819122314
-0.029922485,16.14578128,5,0.819152832
-0.035461426,16.16531253,5,0.819488525
-0.037338257,16.17996097,5,0.819366455
-0.038360596,16.20086551,5,0.81930542
-0.03994751,16.21597171,5,0.821502686
-0.034240723,16.23458744,5,0.821990967
-0.045898438,16.25091434,5,0.822021484
-0.077133179,16.26479984,5,0.821777344
-0.016113281,16.28234745,5,0.821868896
0.195846558,16.29775882,5,0.821899414
0.500579834,16.31271244,5,0.822052002
0.555023193,16.32781864,5,0.821929932
0.050186157,16.34429813,5,0.821807861
-0.350097656,16.35970951,5,0.821472168
-0.410263062,16.37313724,5,0.821655273
-0.27947998,16.38580204,5,0.821716309
-0.125839233,16.40060306,5,0.821624756
-0.020797729,16.41433597,5,0.821960449
0.013793945,16.42791629,5,0.821929932
0.026382446,16.4416492,5,0.823242188
0.031326294,16.45446659,5,0.823974609
0.037841797,16.46713138,5,0.824127197
0.040817261,16.47842288,5,0.82434082
0.047454834,16.49017215,5,0.824432373
0.050476074,16.50131107,5,0.824401855
0.056518555,16.5122974,5,0.824249268
0.061813354,16.52297855,5,0.824493408
0.069976807,16.53350711,5,0.824493408
0.076507568,16.54189945,5,0.824371338
0.087966919,16.55105472,5,0.824707031
0.097732544,16.5614307,5,0.823120117
0.110122681,16.56829715,5,0.821990967
0.1199646,16.57684207,5,0.822052002
0.133331299,16.58721805,5,0.824310303
0.136276245,16.59072757,5,0.824188232
0.132598877,16.6004932,5,0.824310303
0.106903076,16.6067493,5,0.824127197
0.054168701,16.61208988,5,0.824279785
-0.013565063,16.61956668,5,0.824279785
-0.073852539,16.62383914,5,0.824066162
-0.126754761,16.62902713,5,0.82421875
-0.161315918,16.63619876,5,0.82421875
-0.175827026,16.63680912,5,0.82421875
-0.173660278,16.64596439,5,0.823913574
-0.169540405,16.64871097,5,0.826171875
-0.154769897,16.6496265,5,0.826690674
-0.139648438,16.65649295,5,0.826629639
-0.119171143,16.66213871,5,0.826812744
-0.107391357,16.66137577,5,0.826782227
-0.094680786,16.66152835,5,0.826873779
-0.084030151,16.66564823,5,0.824768066
-0.072036743,16.6735828,5,0.824371338
-0.06729126,16.67404056,5,0.824371338
-0.058486938,16.67327762,5,0.82421875
-0.052383423,16.67327762,5,0.824432373
-0.045120239,16.67449832,5,0.825622559
-0.040512085,16.67281986,5,0.826751709
-0.032440186,16.67449832,5,0.826934814
-0.027374268,16.68563724,5,0.826934814
-0.027923584,16.6848743,5,0.828582764
-0.027694702,16.68563724,5,0.829101563
-0.025253296,16.6848743,5,0.831512451
-0.024520874,16.68502689,5,0.833221436
-0.019241333,16.68472171,5,0.835418701
-0.019104004,16.68502689,5,0.838012695
-0.014785767,16.68426395,5,0.840789795
-0.014099121,16.68655277,5,0.84475708
-0.012359619,16.68563724,5,0.84777832
-0.011611938,16.68594242,5,0.851715088
-0.00958252,16.68548465,5,0.855651855
-0.00932312,16.68517948,5,0.859924316
-0.005187988,16.68456913,5,0.864715576
-0.002624512,16.68563724,5,0.869445801
-0.000579834,16.68151737,5,0.87411499
0.000442505,16.67419315,5,0.879058838
0.004608154,16.67373538,5,0.884277344
0.006286621,16.67373538,5,0.889526367
0.005828857,16.67465091,5,0.894989014
0.006576538,16.67251468,5,0.900421143
0.0103302,16.66580081,5,0.905731201
0.008468628,16.66137577,5,0.911560059
0.00579834,16.660918,5,0.917175293
0.003845215,16.66274906,5,0.923126221
0.005874634,16.65618778,5,0.928741455
0.003646851,16.64932132,5,0.934936523
0.003356934,16.64916873,5,0.940704346
0.002578735,16.64855838,5,0.946960449
0.006362915,16.63879276,5,0.952850342
0.003143311,16.6369617,5,0.959564209
0.004959106,16.63711429,5,0.965545654
0.003707886,16.63085819,5,0.971893311
0.006378174,16.62429691,5,0.978942871
0.016784668,16.6244495,5,0.984924316
0.023345947,16.61834598,5,0.991363525
0.023071289,16.61147953,5,0.998596191
0.036636353,16.61010623,5,1.005187988
0.03944397,16.60308719,5,1.011993408
0.037750244,16.60003543,5,1.018554688
0.014343262,16.6004932,5,1.025421143
-0.008331299,16.58843875,5,1.032501221
-0.02381897,16.58828617,5,1.039489746
-0.027923584,16.58111454,5,1.047027588
-0.031494141,16.57668949,5,1.054046631
-0.031219482,16.57363773,5,1.061157227
-0.029800415,16.5638721,5,1.06842041
-0.022583008,16.56341434,5,1.075805664
-0.045761108,16.55013919,5,1.083068848
-0.069488525,16.54998661,5,1.090393066
0.024032593,16.54083133,5,1.097503662
0.266204834,16.53915287,5,1.105163574
0.573059082,16.529845,5,1.1121521
0.50012207,16.52694583,5,1.11920166
-0.052261353,16.51656986,5,1.126312256
-0.373916626,16.51382328,5,1.133178711
-0.379577637,16.50268436,5,1.140258789
-0.264266968,16.50131107,5,1.147338867
-0.135299683,16.48940921,5,1.154174805
-0.038024902,16.48727298,5,1.161254883
0.004257202,16.47765995,5,1.167785645
0.02444458,16.47109867,5,1.174346924
0.033111572,16.46453739,5,1.180877686
0.033218384,16.45370365,5,1.187408447
0.035858154,16.44912601,5,1.193572998
0.041687012,16.43936038,5,1.200378418
0.045318604,16.42989994,5,1.206054688
0.052947998,16.4253223,5,1.212463379
0.057922363,16.41631961,5,1.219207764
0.068389893,16.40731693,5,1.225067139
0.076873779,16.40304447,5,1.231018066
0.080215454,16.39236331,5,1.237670898
0.08694458,16.3850391,5,1.243530273
0.099029541,16.37893558,5,1.249969482
0.108474731,16.3685596,5,1.255950928
0.120239258,16.36443973,5,1.261932373
0.122283936,16.35543704,5,1.267700195
0.120895386,16.34918094,5,1.273468018
0.101928711,16.34353519,5,1.279388428
0.066131592,16.33148075,5,1.284454346
0.006637573,16.3282764,5,1.289611816
-0.059997559,16.31851078,5,1.294830322
-0.116424561,16.3119495,5,1.299835205
-0.152862549,16.30615116,5,1.304748535
-0.17628479,16.29714847,5,1.309326172
-0.176330566,16.29379154,5,1.313995361
-0.171096802,16.28204227,5,1.318115234
-0.157867432,16.28005863,5,1.322631836
-0.147674561,16.26937747,5,1.326934814
-0.128463745,16.26388431,5,1.330596924
-0.112594604,16.25762821,5,1.334686279
-0.095367432,16.24786258,5,1.338989258
-0.084335327,16.245116,5,1.34262085
-0.073303223,16.23474002,5,1.346832275
-0.065002441,16.23046756,5,1.350311279
-0.055679321,16.21932865,5,1.354064941
-0.050643921,16.21291996,5,1.357421875
-0.04196167,16.20864749,5,1.361083984
-0.038085938,16.19857669,5,1.36416626
-0.031692505,16.19491458,5,1.367492676
-0.028137207,16.18377567,5,1.37097168
-0.023284912,16.17996097,5,1.374053955
-0.021072388,16.17233158,5,1.376983643
-0.020828247,16.16180301,5,1.379699707
-0.023529053,16.15707279,5,1.3828125
-0.022201538,16.14608646,5,1.385772705
-0.023498535,16.13922,5,1.388336182
-0.015975952,16.13265872,5,1.390563965
-0.012786865,16.12151981,5,1.392944336
-0.010101318,16.11419559,5,1.394958496
-0.014373779,16.1090076,5,1.397399902
-0.014480591,16.09695316,5,1.399078369
-0.014587402,16.09237552,5,1.399963379
-0.010650635,16.08611942,5,1.401580811
-0.012252808,16.07559085,5,1.40246582
-0.008148193,16.07192874,5,1.402313232
-0.006072998,16.06140018,5,1.402374268
-0.003723145,16.05697513,5,1.402404785
-0.008682251,16.04888797,5,1.402252197
-0.006164551,16.04202152,5,1.402282715
-0.000595093,16.03683353,5,1.400238037
0.006408691,16.02691532,5,1.399963379
0.002075195,16.02325321,5,1.398010254
0.000991821,16.01364017,5,1.396942139
0.0078125,16.01119876,5,1.394897461
0.014846802,15.99975467,5,1.392944336
0.01751709,15.99883914,5,1.39050293
0.027252197,15.98831058,5,1.388275146
0.033905029,15.98647953,5,1.385620117
0.030548096,15.97442508,5,1.382995605
0.010101318,15.97381473,5,1.379882813
-0.003005981,15.96237064,5,1.376678467
-0.007843018,15.96237064,5,1.373748779
-0.007232666,15.94985843,5,1.370147705
-0.010131836,15.95168949,5,1.366912842
-0.006286621,15.93994022,5,1.363800049
-0.008590698,15.9376514,5,1.359680176
-0.014022827,15.92697025,5,1.356384277
-0.046524048,15.92574954,5,1.35244751
-0.015350342,15.91689945,5,1.348907471
0.155105591,15.91338993,5,1.344818115
0.442489624,15.90591312,5,1.341003418
0.626174927,15.90209842,5,1.337310791
0.219558716,15.89630008,5,1.332855225
-0.27772522,15.88867069,5,1.328948975
-0.409744263,15.88561893,5,1.324615479
-0.328292847,15.87692142,5,1.320861816
-0.181671143,15.87509037,5,1.316802979
-0.06262207,15.86532474,5,1.31262207
-0.003509521,15.86364627,5,1.307861328
0.01373291,15.85342288,5,1.303405762
0.024353027,15.85052371,5,1.299133301
0.029663086,15.84045291,5,1.294647217
0.037094116,15.83633304,5,1.29019165
0.039840698,15.82885623,5,1.285430908
0.044937134,15.82443119,5,1.28112793
0.042282104,15.81619144,5,1.276306152
0.04397583,15.81069828,5,1.271850586
0.047607422,15.804137,5,1.267150879
0.055847168,15.80215335,5,1.262420654
0.063705444,15.79177738,5,1.258300781
0.073608398,15.79192996,5,1.253387451
0.084533691,15.78033329,5,1.248809814
0.102508545,15.77987552,5,1.244262695
0.113815308,15.77270389,5,1.239013672
0.122848511,15.76858402,5,1.233856201
0.123214722,15.76568485,5,1.228546143
0.113739014,15.75469852,5,1.223480225
0.080322266,15.75515628,5,1.218048096
0.023406982,15.74813724,5,1.212097168
-0.046081543,15.74218631,5,1.206207275
-0.100830078,15.74249149,5,1.200195313
-0.142776489,15.73074222,5,1.193695068
-0.16192627,15.7310474,5,1.1875
-0.166748047,15.72692752,5,1.181060791
-0.160858154,15.71777225,5,1.174346924
-0.154251099,15.7196033,5,1.167297363
-0.137771606,15.7121265,5,1.160919189
-0.126205444,15.70587039,5,1.153930664
-0.113525391,15.70556522,5,1.147003174
-0.103042603,15.69564701,5,1.139923096
-0.088943481,15.69381595,5,1.133544922
-0.076080322,15.69305301,5,1.126373291
-0.062194824,15.68130374,5,1.119689941
-0.052185059,15.68237186,5,1.112792969
-0.04145813,15.67993045,5,1.105987549
-0.038528442,15.66894413,5,1.099731445
-0.033691406,15.66940189,5,1.092834473
-0.032363892,15.66863895,5,1.086334229
-0.02684021,15.65734745,5,1.080047607
-0.026275635,15.65719486,5,1.07409668
-0.023574829,15.65643192,5,1.068023682
